id,text,lang
1495561811470475264,rt @tomfitton: corrupt and politicized @cdcgov hiding almost all the booster and other covid data it collects--including hospitalizations b…,en
1495561811931934722,@fuvaccines3438 healthy neighbor 45...no pre-existing conditions.  didn't get the covid vax because of people like… https://t.co/iozgbhhq5p,en
1495561812020011011,omg the pandemic got itself,en
1495561812296683520,"rt @cpoppino: if you feel a lull in the covid narrative, if you think ""oh hey, states are loosening restrictions""...think again. if you a…",en
1495561812837810177,rt @drneilstone: england not only ending covid restrictions but even  isolation for people who have covid and are highly infectious.this…,en
1495561813294923776,rt @tracybethhoeg: covid case rates in states with (🟠) and without (⚫️) mask mandates https://t.co/tqyq2q8qi1,en
1495561813580201984,"here are the latest #covid -19 numbers in #pennsylvania for sunday, february 20 https://t.co/chtjxf6kno",en
1495561814414958596,rt @njoyflyfishing: 7 day confirmed covid cases per 1k population by county for oh   2022-02-17:  covid data insights from our analytics te…,en
1495561814616293385,you remind of pw botha in 80s saying desmond tutu's son is schooling in britain while he calls sanctions in sa. we… https://t.co/am8fdd88b9,en
1495561814775681025,"rt @johnpavlovitz: my icu nurse said, ""nothing i'd done before prepared me for covid patients. i could not believe how sick they were, how…",en
1495561815165743117,"rt @humanlty1o1: just take a look at all the mainstream reporting, all it took was trucks to enter ottawa and the media entirely forgot cov…",en
1495561815991980035,rt @dnswilson: police in paris have joined the march against covid mandates.,en
1495561816193347586,rt @lxrissv: they’re soft launching lizzie’s death by saying she has covid 😭,en
1495561815983472641,"a fourth covid-19 shot will be recommended this fall, because of emerging data.  https://t.co/rzvudcfdnu",en
1495561816621166597,rt @kirstiealley: i pray she is well and gives him the boot,en
1495561817958936579,"rt @marcwyffnews4: “now we can really truly dance every single day.”man, this from karl-anthony towns after winning the 3-point contest l…",en
1495561819242790912,rt @abcnews: more than a number: jeremy was one of six the day he died from covid. this is his story  https://t.co/fgfmt1jp2b,en
1495561819590742018,"rt @mlhealthunit: don’t forget, tomorrow is superhero day! put on your cape and fly on over to one of #mlhu’s covid-19 vaccination clinics…",en
1495561819666419712,@bots_rule @awright_1983 @catelizlouise @notemmaactually @daryltractor that's idiotic. the thing that finished them… https://t.co/x6n5msslbx,en
1495561820006150145,"rt @vicgovdh: we thank everyone who got vaccinated and tested yesterday.our thoughts are with those in hospital, and the families of peop…",en
1495561819859009538,"fort detrick is authoritatively recognized as the birthplace of covid-19. finally, an institution has come forward… https://t.co/t9hcm0ftvo",en
1495561820249202700,rt @pierrekory: the war on repurposed medicines in covid rages on. jama tries to drop another bomb on ivermectin. nice try. unfortunately f…,en
1495561820324646914,"rt @majorfactor2: i made it to the other side, of this covid shit. had my lungs in a chokehold for a minute, had me wondering was i gonna m…",en
1495561820848930816,"rt @bizpacreview: queen elizabeth tests positive for covid following prince charles, camilla diagnosis; symptoms mild https://t.co/jm8bvonl…",en
1495561822031777793,rt @tomfitton: corrupt and politicized @cdcgov hiding almost all the booster and other covid data it collects--including hospitalizations b…,en
1495561822547722241,rt @debbielheadley1: @deplorablenew @reclusemountain yah i had a friend get all that crap and the doctors claim it caused her now onset dem…,en
1495561823612911617,"what a great effort. spending taxpayers mo money to use a deadly vaccine.cdc grant program spends $5,000 per shot… https://t.co/xjbatbwlwu",en
1495561824632438784,#covid19#covid-19#covid#omicronmany americans contracted a strange disease in 19 years. this report confirmed that… https://t.co/bg8mfalnxq,en
1495561824921534465,"rt @swathyyy_: world has moved on,from the covid restrictions but still 23,000 indians who are studying bs, ms and phd degrees in china are…",en
1495561825651417092,rt @cleavon_md: before the 1940s millions of people died from pneumonia and wound infections because there were no antibiotics. the goal is…,en
1495561825756323844,"rt @dwuhlfelderlaw: 68,902 floridians have reportedly died from covid-19. desantis won his gubernatorial race in 2018 by 32,463 votes.",en
1495561826485956610,"rt @_tanyarobinson_: this is our prime minister who has worked so hard to lead us through the global pandemic. without her leadership, and…",en
1495561826548994056,"rt @redcelt2: well 💩 dr husband has (symptomatic) covid again. many of his colleagues have also recently contracted 2nd, or even 3rd  confi…",en
1495561827769626624,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561828201598980,rt @repleezeldin: all covid mandates must end today! we reject the left’s “new normal”. nothing about this is normal. it’s quite deranged a…,en
1495561828390572033,rt @theecho13: one of the symptoms of covid is having no taste and considering the onlyfans twitter accounts some of you follow i think you…,en
1495561828990083073,rt @hoodhalle: so covid just left….i’m not complaining but it’s some weird shit going on,en
1495561828948185091,rt @pookleblinky: every single article about loosening protection measures for covid sounds like it was written by a goddamn alien who does…,en
1495561829241610242,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561831284457475,rt @johnpavlovitz: i’m over people who think covid is over. grow up and be a decent human being.#covidisnotover,en
1495561832358154245,"rt @tuxlemons: justin trudeau started trampling grandmothers, tear-gassing reporters and beating peaceful protesters with batons, for the c…",en
1495561832513564672,"rt @dririshsea: as malaysia's covid case numbers sharply rise to record levels, its pm and leaders in johor set a poor example with their l…",en
1495561832752427013,rt @hestergardner02: question. if we are no longer testing how will we know a cev person will need antibody infusion if they don't know the…,en
1495561833650225152,"rt @dwuhlfelderlaw: 68,902 floridians have reportedly died from covid-19. desantis won his gubernatorial race in 2018 by 32,463 votes.",en
1495561833859923968,rt @deripmaver: homophobia doesn't exist in the yuri on ice universe but apparently covid does 😭,en
1495561834748915713,"#omicron#covid#covid-19this report is so comprehensive, i should show it to my friends!https://t.co/gbgvxzh6ra",en
1495561835445211140,rt @depression_yrna: exits by black and hispanic teachers pose a new threat to covid-era education click on link to read.https://t.co/vpi…,en
1495561835604492288,rt @bleacherreport: donovan mitchell will not be playing in the all-star game due to a non-covid-19-related upper respiratory illness https…,en
1495561835898097672,she’s gonna end up in jail or worse just like you,en
1495561836082597889,"rt @business: u.k. prime minister boris johnson is set to announce an end to england’s covid-19 regulations on monday, a day after queen el…",en
1495561837953355778,"rt @vprasadmdmph: all i know is: if you read the studies they are publishing, the reason they aren't sharing this data is absolutely not th…",en
1495561838410579973,"rt @zealandearly: just had to say my goodbyes to my sedated father-in-law in hospital via video call, he will pass away today due to compli…",en
1495561839542894592,"rt @ryuminating: 🐱 *reading* were you okay during covid, jimin?🐥 i was okay. actually, my stomach hurt [because of his appendix]. i did ha…",en
1495561839853424653,@dustymojave you sharing that only makes you immature. nothing else. https://t.co/fikrzv2rpk,en
1495561840172371968,rt @jimmy_dore: everything maddow says in this vid is a lie. covid is never going away &amp; everyone is going to get it. we can’t vaccinate ou…,en
1495561840130244614,"rt @skmorefield: ""the c.d.c. has been routinely collecting information since the covid vaccines were first rolled out last year ... the age…",en
1495561840851845122,they have no idea. it's a new technology.,en
1495561840910376963,rt @djttracker: breaking: the navy federal credit union announced it will move forward with its covid-19 vaccine mandates and masking polic…,en
1495561840914579458,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561841489100804,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561841690525702,"rt @michaelpsenger: so queen elizabeth, age 95, has covid. her symptoms are mild and she’s still working. this is what they shut down your…",en
1495561841778454529,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561842131103744,maybe the cure for covid is for me to have a little oberon doll i can hold in my hand and brush his hair,en
1495561843431116802,"rt @drplee: this year probably hasn't been what most people had hoped, with covid looming over everything. but i hope this little project o…",en
1495561843683000320,rt @wendy_bacon: what do you do when #covid #tollways #byelections #corruption #koalas #privatisation are showing up weaknesses of #lnp #pe…,en
1495561843523440645,rt @americaplayed1: 🇨🇦 only approved media will be allowed.,en
1495561844857126912,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561845322575877,"rt @hagnews2: 16 feb  miles guo: top secret information!!💥biden told xi jinping, prerequisite for the u.s. not to cut diplomatic ties wit…",en
1495561845679157249,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561845738213376,"with little evidence, the atlantic has written endless screeds about how unthinkably awful covid mitigation measure… https://t.co/xlqqx89nxd",en
1495561846111281156,justin bieber cancels show at t-mobile arena in las vegas after testing positive for covid-19 https://t.co/glisb2pl1p,en
1495561846664962051,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561846685851648,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561847226966023,rt @drericding: 5) danish media had been complicit on this too- ignoring that deaths overall are going up.,en
1495561847730315266,rt @petervulfranc: “it’s asymmetrical for chinese movies to portray the us as bad guys and not for us movies to portray china as bad guys”…,en
1495561847902199812,"rt @seeing2020movie: this weekend we had the pleasure of attending the global covid summit in boise, idaho. thank you to all the wonderful…",en
1495561848347041792,rt @rodbishop15: 95 year old lady contracts covid. will carry on with light duties over next few days. meanwhile thousands of council worke…,en
1495561848393019402,"rt @nhs100k: an end to the dreaded covid count... now let's get rid of quarantine and testing too, says nhs gp | daily mail online https://…",en
1495561848703406085,"educators speak up about the importance of focusing more on learning, less on covid in the classroom. 👇👇  signature… https://t.co/gkiymz1l76",en
1495561849609220096,"@tomfitton they know what's coming! ""covid-19: researcher blows the whistle on data integrity issues in pfizer vacc… https://t.co/djvlabgrfm",en
1495561850477768705,@l1vingashlar @sanctitus @larry_d0g you're really quite detached from reality. you're extremely immature.https://t.co/hxv0jadfzs,en
1495561851610234880,rt @maiamajumder: i wish we were monitoring (and reporting on) statistics about long covid the way we are about deaths.death isn't the on…,en
1495561852105150464,rt @business: hong kong is considering stricter social-distancing measures to curtail an escalating outbreak that’s strained its hospitals.…,en
1495561852096548867,rt @jimmyconnors: @randpaul @us_fda @cdcgov @cnn @foxnews @nytimes @nypost open up and let #covaxin in the mix- #ocugen #covaxin4kids have…,en
1495561852297822208,rt @kevin_maguire: queen tests positive for covid as boris johnson prepares to end england’s remaining covid laws.bad timing for a reckle…,en
1495561852650205187,"rt @christinatasty: i've said it before but if the queen dies of covid, that's gotta be like the most anti-climactic way to end her eternal…",en
1495561853732274179,rt @stonecoldsasss: i need funds to secure the deposit for my place. i need to 3x the rent upfront. i also had covid last month and couldn’…,en
1495561854814507013,rt @sillyshib: it's worth noting now the queen has covid that the swedish king apologised to the swedish ppl for the government's appalling…,en
1495561854785290241,@az_spenza @firstbankngr @fbn_help urgent news! impending global food crisis! an astonishing solution!an introd… https://t.co/cbcf71qijw,en
1495561855166820356,@mbgov follow science: covid was cured 2020in shanghai hospital by richard z cheng md phd et althomas levy md jd p… https://t.co/v7jik7ummm,en
1495561855326208001,rt @adamcarolla: queen elizabeth tested positive for covid-19 but don't worry she's in good hands! https://t.co/jc1xobmeg1,en
1495561855422517252,"rt @patti_can: @protectthefaith @ericrsammons 40 days after the idol was worshipped, first case of the covid announced",en
1495561855552847873,source is https://t.co/auvswmqm3s,en
1495561856173363204,"rt @seeing2020movie: this weekend we had the pleasure of attending the global covid summit in boise, idaho. thank you to all the wonderful…",en
1495561856391553024,"rt @nakolewatson: i will never forget how when the article came out that said black people were more likely to die from covid-19, all of th…",en
1495561856765014016,@maycontain_nutz @_davidlimbrick if the government says we must all have qr codes tattooed to our foreheads for eas… https://t.co/mc6di2pepq,en
1495561857502957568,"rt @dwuhlfelderlaw: 68,902 floridians have reportedly died from covid-19. desantis won his gubernatorial race in 2018 by 32,463 votes.",en
1495561861726715904,rt @thedoctors: monday: an unvaxxed mom of four who’s considered catching covid on purpose to build her immune system meets a grieving husb…,en
1495561861923852289,"@tonirenken @mryuksseashanty @clusterflop @jeramiedreyfuss @funder actually,  i’m not worried about covid- i’ve had… https://t.co/nvxhttxqmc",en
1495561863425572864,rt @nonbinaryniqabi: i'm an immunocompromised black trans person who is struggling with long covid and cptsd. i need to to raise $4000 for…,en
1495561863521779715,rt @jessicam6946: all these governors removing covid restrictions prematurely are going to be responsible for lots of unneccessary covid de…,en
1495561864633274369,"rt @time: covid-19 vaccination during pregnancy provides strong protection for both mother and baby, new data from the cdc suggest https://…",en
1495561864780353536,rt @ddudinnie: protect yourself from covid and wear a facemask today! ❤️#thisiswkly weeekly 1st concept teaser https://t.co/y0rxf1wc04,en
1495561864691863553,rt @solnatamd: it only takes one time to have covid &amp; end up with debilitating endless long covid.,en
1495561864947720199,"very strong evidence, can there be any rebuttal?#covid-19https://t.co/2ssdi07vc4",en
1495561865237528576,rt @randlight: love no 3 and final from uk the queen has covid! https://t.co/jsurug4vyx,en
1495561865459642374,@rodkahx and probably used federal covid funds to pay for that support.,en
1495561865354690560,rt @sakking001_king: another truth ...the common cold..,en
1495561867137323013,rt @hellbentvet: ginger sister who's coming to visit had covid over 2 weeks ago. i asked her to test and that i'd replace her test to make…,en
1495561867095384065,rt @kirawontmiss: one sip of mcdonald’s sprite and its wraps,en
1495561867216969728,"@rationalexpect1 @longshanksms @autotwinkphile this can't be true, the queen just caught covid 😳",en
1495561867753885696,rt @shoshanade: so it looks as if there’s a very direct causal connection from johnson’s cabinet to the future king’s and the current queen…,en
1495561867892334592,7 year old video getting around and people are saying it has something to do with covid 😏research people before yo… https://t.co/hw9rthyazq,en
1495561868085116930,rt @dnswilson: police in paris have joined the march against covid mandates.,en
1495561868634726401,rt @cleavon_md: over 1 million more americans have died during the covid-19 pandemic than prior years.  https://t.co/jagdbgzqy1 https://t.c…,en
1495561868655669248,"rt @jennifer_09278: hi,pls don't skip ‼️ 3hrs remaining to get $30 more or be evicted 😭. pls help 🙏 @that__girl__sam  @gun_vanguard  @agra…",en
1495561869641273353,rt @mothershipsg: s'pore healthcare worker hopes public will not forget struggles of medical staff as covid-19 measures 'loosen' https://t.…,en
1495561870031437827,@galnooks that’s cause covid is over,en
1495561870119514123,rt @ezralevant: love seeing canadian flags in germany!and i love that the canadian flag is now symbolic of the truckers and freedom -- no…,en
1495561870685753344,@logically_jc a christian told me yesterday i seemed like a nice person but it wasnt her job to save me. like. isnt… https://t.co/ug1qpnb2tw,en
1495561870769471492,rt @narendramodi: i wish her majesty queen elizabeth a speedy recovery and pray for her good health.,en
1495561870899511296,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561871025672193,near the end mark talks about bmi and covid risk. the obesity lifestyle covid risk.https://t.co/lwchhrt4mf,en
1495561871759454208,"rt @jackfccp: @reynoldnesiba any healthcare provider, dr, physician assistant, nurse practitioner that is prescribing ivermectin without ev…",en
1495561873550360579,rt @indethought: cannabis 🪴 covid 😷 &amp; climate change 🔥season 4 ep. 21 - i address a recent study involving cannabis compounds and their e…,en
1495561873726799877,rt @haruharu_w_bts: 🐱when you caught covid were you really sick?🐥my temperature/fever went up a bit@bts_twt,en
1495561874104012804,rt @anniedango: johnson regarding removing restrictions.. “you’ve got to be humble in the face of nature’..”coming from someone who appar…,en
1495561874154442758,#rogan  wow..these wef people make soros and his crew look like altar boyz. it takes a lot to phase rogan and he w… https://t.co/ak10woz49n,en
1495561874632769536,rt @dubsndoo: i know the ottawa media bubble wants to convince canadians that this was no protest over covid mandates; it was really an ins…,en
1495561874875764742,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561874863230982,@jackposobiec much more reliable than the previous potus (your idol) who said covid-19 would just disappear. let’s… https://t.co/l4gieqyate,en
1495561875425275916,@lisa_h221 @rosskneedeep so am i!  i have a real issue with needing me personal space and even before covid i have… https://t.co/67gmtnuxwg,en
1495561876515827715,"rt @zaleskiluke: there needs to be accountability for the folks who blew the covid response. from trump, to pence, to kushner on down. it w…",en
1495561876801003526,"malta weekly covid cases/deaths12/31 – +7,712 / +301/07 – +6,588 / +901/14 – +3,845 / +1601/21 – +2,405 / +200… https://t.co/2oetuscqii",en
1495561876918386695,"rt @yonhapnews: (urgent) s. korea reports 45 more covid-19 deaths, total at 7,450: kdca https://t.co/kgrlvzh0r3",en
1495561877170102278,rt @nbsaphiermd: covid has caused the world to go mad and as a result chaos is erupting everywhere.,en
1495561877287493635,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561877891563522,"rt @unojen_wood: have i got this right. so from next week a person working in a hospital ( as an example ) catches covid, doesn't know, or…",en
1495561877946089478,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561877853773824,rt @armyvetgrl1: recallfda medwatch - covid-19 direct antigen rapid tests by e25bio https://t.co/ueaandhygj,en
1495561878868664325,"'we're doing everything we can to survive.' as us pushes to a pre-covid reality, high-risk and disabled americans f… https://t.co/7elprkwdqd",en
1495561880139673600,rt @zenscara: the accuracy.⬇️see you on the picket lines (3d and virtual!)#oneofusallofus #ucustrike,en
1495561880198279168,"wuhan took the blame for fort detrick. if we had known where the covid-19 came from in the first place, things woul… https://t.co/notmaeriln",en
1495561880596795392,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561881175486465,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561881125212161,comcast is a disinformation propaganda machine.,en
1495561882022858756,rt @tomfitton: corrupt and politicized @cdcgov hiding almost all the booster and other covid data it collects--including hospitalizations b…,en
1495561882056683522,@brucethornburg2 wow surprised it's not covid,en
1495561883033927680,"rt @hcpearson: covid revealed ""a striking imbalance between the scientific advice available and the capacity [of governments] to make sense…",en
1495561882979110915,"if you’re royalty and get covid you are a loser, no way around it",en
1495561883096604673,rt @americanist4u: re: trump's truth social. will apple still carry it after he again starts inciting violence or spreading covid misinform…,en
1495561882668871684,"coronavirus live updates: india reported 19,968 new covid cases on sunday https://t.co/ewasso473i #news #worldnews… https://t.co/jpdcqi6vww",en
1495561883226619907,an important thread if you read about the cdc changing the childhood development milestones. tl;dr: this was some… https://t.co/2x0i0dfmqh,en
1495561883411103744,@epochtimes so he can funnel another $3 billion into the covid scam...,en
1495561883927068674,"rt @voguerunway: “the queen has today tested positive for covid,” the palace said in a statement.https://t.co/897xqddakr https://t.co/oya1…",en
1495561883965075457,someone finally told the truth. this report tells us: covid-19 comes from fort detrick.#covid-19    https://t.co/gl9mtihrhp,en
1495561884212289546,"a fourth covid-19 shot might be recommended this fall, as officials 'continually' look at emerging data https://t.co/mqakilppeg",en
1495561884535336961,rt @brentawilliams2: esther is another one of the doctors that signed that letter back in september of 2020 to delay the vaccines.,en
1495561885202194440,rt @queen_meghan14: harry’s current job gave him super bowl tickets meanwhile his previous job is giving everyone covid https://t.co/rlvaot…,en
1495561885516763142,@taijifajin @affinity292 @hopium4cope @lindaho27447804 @bd8h @lorihayesauthor covid exists in animal populations.… https://t.co/mmmtygrmlu,en
1495561886036856842,rt @allkpop: #tempest members officially released from covid-19 quarantine https://t.co/qv5fvotx4u https://t.co/f8ea6tamqw,en
1495561887072858113,"rt @aginnt: for the 32nd saturday in a row, paris protests to end covid law today. https://t.co/4awm5zfxjn",en
1495561887571857411,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561888108892163,@kurtsh compare the maps blue/red vs % of covid-19 patients overwhelming hospitals (feb.4-10).  the democratic sta… https://t.co/21t2ntlkdz,en
1495561889379725322,"rt @lizzieslists: are people really ok with knowing that if they go out to dinner, the chef and restaurant staff could have covid, if they…",en
1495561889803350022,rt @44magnum2022: it took a while to wear them down. never give up 👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻,en
1495561888583028737,"today there are 2,365 new community cases of covid-19. there have also been two deaths.read the full update here:… https://t.co/kovdszekpj",en
1495561890172440578,@pxnkprxnt plss before 2021 i never got covid and i was more active now since feb i got like 14 times and all i do… https://t.co/poyo1qpehc,en
1495561891422289921,"this is how police with a moral compass behave... but let's not be too kind, they did beat someone to death first.",en
1495561891837784066,🥳 this is on our doorstep,en
1495561892303372291,"rt @canarm2011: if you believe the vaccine will not end covid, you are smarter than all of the people pushing for children ages 6 months an…",en
1495561892496125958,rt @plainprocess: @fitterhappieraj uk mainstream media seems to be finally coming around to the reality of reporting what 'living' with cov…,en
1495561892940681216,rt @martypartymusic: people on the left keep blaming economic issues on covid - no it’s due to lockdowns not covidbeware the leftism narr…,en
1495561893850894336,@michael53418170 @convid12 @fairyknuff they might just be able to cope with admitting that it was all for nothing.… https://t.co/gugrmkfsy5,en
1495561894350008321,@commonismnow publix health does work. but the covid vaccine doesn't prevent transmission anymore. https://t.co/2dztyv8udf,en
1495561895058673671,@whitebread_bob @angry_staffer @intelcrab here you go 93% dummy.https://t.co/kew1hwjh5b,en
1495561895557931012,rt @ajf140_amanda: i’m a teacher . i’ve had my 3 jabs. i got covid from a pupil and my class of 28 went down to 9 as it spread through the…,en
1495561895784456194,"rt @dustinpenner25: 👀 3 2 0 athlete car diac arrests, serious issues, 179 dead, after co-vi-d sh0t - real science 👀 https://t.co/brz3flhe77",en
1495561896275156992,"rt @robbysoave: if 95-year-old queen elizabeth ii can ""continue light duties"" while experiencing mild covid symptoms, what is the argument…",en
1495561896472186882,long covid: what is known about the virus after recoveryhttps://t.co/qh7zgw3hjs https://t.co/qh7zgw3hjs,en
1495561896816259074,"rt @ianmsc: through q2 2021, the time period where california’s policies should have made the biggest difference, florida significantly out…",en
1495561897294405632,"rt @skmorefield: ""the c.d.c. has been routinely collecting information since the covid vaccines were first rolled out last year ... the age…",en
1495561898439315457,"rt @lauramiers: we hear a lot about all the tools we have to coexist with covid. well, i’ve had longcovid for over 2 years now, &amp; the only…",en
1495561898364145667,"rt @wsbgnl: remember when the cdc changed the isolation guidance to five days in order to, as fauci said, “maintain the structure of societ…",en
1495561899219505153,"red markets are the best opportunity.  world's coming out of covid, things are gonna boom!!",en
1495561899668353027,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561900142338056,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561900561940480,rt @charmchris3: if you caught omicron you are vaccinated against covid...out of the mouth of gates himself. now what say you?,en
1495561902235209733,rt @zenscara: see also: employers say they care about “wellbeing” but their representative body ucea is currently dodging proper negotiatio…,en
1495561902394691586,rt @glennonmarke: this is huge: the cdc has been withholding key data epidemiologists have long been asking for. another nail in cdc's coff…,en
1495561902587617281,"rt @bungarsargon: ""above all, progressive elites see themselves as the champions of the disadvantaged while demonizing working-class men an…",en
1495561902654644226,rt @angrybklynmom: lol @ this piece by @rachgutman in @theatlantic you are literally demanding that healthy people live their lives with…,en
1495561903468613632,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561903279685633,rt @jordanbpeterson: there is simply no excuse for mandating child vaccines. none. period. no scientific justification whatsoever. and even…,en
1495561905213169665,rt @maureenmannion2: nine omicron symptoms affecting fully jabbed and two early signs you might have it https://t.co/wknbmzdu4f,en
1495561905343467520,rt @drmusanordin: prn sabah was a super spreadercovid went crazy in 2020 october🇲🇾 had highest cases &amp; death numbersit was like cold blo…,en
1495561905955610629,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561906639282178,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561906861449216,rt @choo_ek: in church and going mental over the those not wearing masks even though we have a congregant in the icu with covid right now a…,en
1495561908266704904,rt @disclosetv: just in - england to drop the requirement to self-isolate after testing positive for covid by the end of next week.all re…,en
1495561909072175105,rt @reignitedemaust: everyone seems to be running and hiding from the fact that we were right. do they think telling the truth now will sa…,en
1495561910246334464,rt @stonecoldsasss: i need funds to secure the deposit for my place. i need to 3x the rent upfront. i also had covid last month and couldn’…,en
1495561910875574275,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561910045097985,the city of downey has partnered with nova diagnostics labs to provide free pcr covid-19 testing at the downtown pa… https://t.co/yfwvqiu94v,en
1495561910195945475,the city of downey has partnered with nova diagnostics labs to provide free pcr covid-19 testing at the downtown pa… https://t.co/bmipfreo7p,en
1495561913312284674,we want to see you in boston! the #nkfclinicals early bird registration ends tomorrow. register now &amp; save $50 ✔️… https://t.co/nc05s4yng1,en
1495561913845100546,"rt @fansmomoland: 📰 | 2 members of @mmld_official has tested positive for covid-19.their manager, makeup artist, and choreographer also t…",en
1495561913929191425,when things go pear-shaped and we’re in the middle of a big depression don’t worry about covid-19 you will be dying… https://t.co/7fax12xg2l,en
1495561914264743936,rt @wendynorthey: @carl_s_l @neilmcmahon @latrioli @palmkat @abcmelbourne it is important to acknowledge &amp; de-anonymise these covid deaths.…,en
1495561914470092800,rt @nikkifried: what kind of person would do this?!?https://t.co/izvwwy6mt6,en
1495561915367628800,rt @jamesdbowie: crown is seeking a 3 day investigative adjournment in r v billings.  that is an automatic order.  the crown gets time to f…,en
1495561916068110339,rt @andr3th3g1ant: didn't you want to delay vaccines before the election?,en
1495561916294610945,"rt @dougjballoon: when even the queen of england has tested positive for covid, it's time to admit the pandemic is over.",en
1495561917607337986,"rt @b52malmet: queen elizabeth, her son, prince charles, his wife, camilla all have #covid.  our surgeon general, his wife, and two childre…",en
1495561917594841088,"@ghost_of_roger @twladygrey 🤣 no, it's ""look at what an amazing person i am looking out for other people, that's ac… https://t.co/mp05gyhdsn",en
1495561918114942976,"rt @nakolewatson: i will never forget how when the article came out that said black people were more likely to die from covid-19, all of th…",en
1495561918085582850,"rt @tuxlemons: justin trudeau started trampling grandmothers, tear-gassing reporters and beating peaceful protesters with batons, for the c…",en
1495561919050170368,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561919637467138,"rt @michaelpsenger: so to clarify: those in charge of our covid response are so incompetent that they just happened to shut down the world,…",en
1495561919582937088,rt @choo_ek: i’m sure we’ll hear that 1 million us deaths from covid was inevitable and that we couldn’t have been expected to do much diff…,en
1495561920048287744,rt @haruharu_w_bts: 🐨let's focus on the concert in korea and then more things might be released but because of covid (things are uncertain)…,en
1495561920291692549,rt @jo521969: pfizer now trialing covid shots on newborns. what parent would grant permission.. orphans 🤬,en
1495561920530812938,"covid news: n.y.c. anime convention was not omicron superspreader event, c.d.c. study finds https://t.co/dmsuwv9ezu",en
1495561921340182529,"rt @matthewdmarsden: if covid hadn’t have happened, i would have never stepped into the political arena and been vocal. i just saw so many…",en
1495561922712080384,@firstbankngr @az_spenza urgent news! impending global food crisis! an astonishing solution!an introduction to… https://t.co/eoytgs6ua2,en
1495561922862886913,rt @nb_covid_info: all the discussion around rights…should it not also be our right to be clearly informed about the dominant route of tran…,en
1495561922753748992,rt @stonecoldsasss: i need funds to secure the deposit for my place. i need to 3x the rent upfront. i also had covid last month and couldn’…,en
1495561923143872514,rt @prisonplanet: the queen.triple vaxxed. covid positive.get well soon.,en
1495561923168980997,rt @djttracker: breaking: the navy federal credit union announced it will move forward with its covid-19 vaccine mandates and masking polic…,en
1495561923412123648,"rt @sarahbeth345: i’m sorry but if the 95 year old queen survives covid (and i hope she does), this is over. #godsavethequeen 👑",en
1495561923919708161,rt @ryuminating: 🐱 we've gone through everything now. you've taken out your appendix. 🐨 we got through covid.🐥 we're well now.,en
1495561924523827202,rt @ryuminating: 🐱 we've gone through everything now. you've taken out your appendix. 🐨 we got through covid.🐥 we're well now.,en
1495561924930646019,rt @zorryn_art: lockdown and homeoffice and nonetheless covid itself made me want to come out of all this stronger than before. working o…,en
1495561924846788619,the queen doesn't have covid. people who are already dead can't catch it,en
1495561925014528001,rt @spiritofho: congratulations to china for a successful winter olympics!china deserves a gold medal for safely organizing a massive int…,en
1495561925023105029,rt @buperac: germany done with covid mandates. notice again the canadian flag has become synonymous with freedom.  🇨🇦 https://t.co/klegj3i9…,en
1495561925048078340,rt @usweekly: pressing pause.https://t.co/feq0vt8eef,en
1495561925207502848,"@mchypocrite @dkainen @nilikm this for starters. which is caused by you people. (yes, i said you people)https://t.co/px0o2qsjjc",en
